timestamp,machine_id,algo,approach,n,nprocs,nthreads,repetitions,time_sec,time_min,time_max,time_mean,gflops_gemm_eq,passed,speedup_vs_naive,note
2025-12-12T17:20:27Z,MPI-node16,strassen,openmp,256,1,1,7,0.013239,0.013062,0.014477,0.013367,2.5345,true,2.4879,report sweep
2025-12-12T17:20:27Z,MPI-node16,strassen,openmp,256,1,2,7,0.007212,0.007098,0.007491,0.007287,4.6526,true,4.5670,report sweep
2025-12-12T17:20:27Z,MPI-node16,strassen,openmp,256,1,4,7,0.004552,0.004243,0.005079,0.004604,7.3715,true,7.2359,report sweep
2025-12-12T17:20:27Z,MPI-node16,strassen,openmp,256,1,8,7,0.002583,0.002451,0.003225,0.002712,12.9904,true,12.7513,report sweep
2025-12-12T17:20:28Z,MPI-node16,proposed,openmp,256,1,1,7,0.013756,0.013593,0.014649,0.013924,2.4393,true,2.3944,report sweep
2025-12-12T17:20:28Z,MPI-node16,proposed,openmp,256,1,2,7,0.007223,0.006981,0.007996,0.007330,4.6456,true,4.5601,report sweep
2025-12-12T17:20:28Z,MPI-node16,proposed,openmp,256,1,4,7,0.004013,0.003917,0.004103,0.004000,8.3613,true,8.2075,report sweep
2025-12-12T17:20:28Z,MPI-node16,proposed,openmp,256,1,8,7,0.002461,0.002415,0.002537,0.002462,13.6334,true,13.3825,report sweep
2025-12-12T17:20:30Z,MPI-node16,naive,serial,512,1,1,7,0.277542,0.275926,0.278802,0.277441,0.9672,true,1.0000,report sweep
2025-12-12T17:20:33Z,MPI-node16,naive,openmp,512,1,1,7,0.277391,0.276095,0.278865,0.277421,0.9677,true,1.0005,report sweep
2025-12-12T17:20:34Z,MPI-node16,naive,openmp,512,1,2,7,0.139144,0.137895,0.140077,0.139039,1.9292,true,1.9946,report sweep
2025-12-12T17:20:35Z,MPI-node16,naive,openmp,512,1,4,7,0.075522,0.073311,0.075866,0.075073,3.5544,true,3.6750,report sweep
2025-12-12T17:20:35Z,MPI-node16,naive,openmp,512,1,8,7,0.038036,0.037833,0.038178,0.038014,7.0574,true,7.2968,report sweep
2025-12-12T17:20:36Z,MPI-node16,strassen,openmp,512,1,1,7,0.091273,0.090598,0.091896,0.091213,2.9410,true,3.0408,report sweep
2025-12-12T17:20:37Z,MPI-node16,strassen,openmp,512,1,2,7,0.054424,0.054114,0.055814,0.054668,4.9323,true,5.0996,report sweep
2025-12-12T17:20:37Z,MPI-node16,strassen,openmp,512,1,4,7,0.032177,0.030133,0.035087,0.032204,8.3425,true,8.6255,report sweep
2025-12-12T17:20:37Z,MPI-node16,strassen,openmp,512,1,8,7,0.018152,0.017367,0.019570,0.018180,14.7882,true,15.2899,report sweep
2025-12-12T17:20:38Z,MPI-node16,proposed,openmp,512,1,1,7,0.118133,0.117787,0.120726,0.118712,2.2723,true,2.3494,report sweep
2025-12-12T17:20:39Z,MPI-node16,proposed,openmp,512,1,2,7,0.060594,0.059978,0.061146,0.060527,4.4301,true,4.5803,report sweep
2025-12-12T17:20:39Z,MPI-node16,proposed,openmp,512,1,4,7,0.034783,0.034441,0.035469,0.034807,7.7175,true,7.9793,report sweep
2025-12-12T17:20:39Z,MPI-node16,proposed,openmp,512,1,8,7,0.019259,0.018933,0.019757,0.019262,13.9382,true,14.4110,report sweep
2025-12-12T17:23:45Z,MPI-node16,naive,serial,1024,1,1,7,18.477916,18.443004,18.620441,18.524741,0.1162,true,1.0000,report sweep
2025-12-12T17:26:30Z,MPI-node16,naive,openmp,1024,1,1,7,18.362169,18.288424,18.426718,18.358715,0.1170,true,1.0063,report sweep
2025-12-12T17:27:55Z,MPI-node16,naive,openmp,1024,1,2,7,9.373067,9.348890,9.385585,9.370143,0.2291,true,1.9714,report sweep
2025-12-12T17:28:39Z,MPI-node16,naive,openmp,1024,1,4,7,4.920287,4.880552,4.927766,4.910263,0.4365,true,3.7555,report sweep
2025-12-12T17:29:02Z,MPI-node16,naive,openmp,1024,1,8,7,2.583500,2.579726,2.641243,2.595333,0.8312,true,7.1523,report sweep
2025-12-12T17:29:08Z,MPI-node16,strassen,openmp,1024,1,1,7,0.685827,0.671033,0.691986,0.684371,3.1312,true,26.9425,report sweep
2025-12-12T17:29:12Z,MPI-node16,strassen,openmp,1024,1,2,7,0.370216,0.368438,0.376591,0.371246,5.8006,true,49.9112,report sweep
2025-12-12T17:29:14Z,MPI-node16,strassen,openmp,1024,1,4,7,0.208322,0.196146,0.215464,0.207178,10.3085,true,88.6989,report sweep
2025-12-12T17:29:15Z,MPI-node16,strassen,openmp,1024,1,8,7,0.120610,0.120272,0.122136,0.120820,17.8052,true,153.2038,report sweep
2025-12-12T17:29:24Z,MPI-node16,proposed,openmp,1024,1,1,7,0.989118,0.975813,0.995574,0.986917,2.1711,true,18.6812,report sweep
2025-12-12T17:29:28Z,MPI-node16,proposed,openmp,1024,1,2,7,0.505341,0.500219,0.510821,0.505595,4.2496,true,36.5652,report sweep
2025-12-12T17:29:31Z,MPI-node16,proposed,openmp,1024,1,4,7,0.267934,0.262216,0.275136,0.267155,8.0150,true,68.9644,report sweep
2025-12-12T17:29:32Z,MPI-node16,proposed,openmp,1024,1,8,7,0.147792,0.146795,0.150123,0.148135,14.5304,true,125.0264,report sweep
2025-12-12T17:55:49Z,MPI-node16,naive,serial,2048,1,1,7,153.163931,145.501227,161.233974,152.943089,0.1122,true,1.0000,report sweep
2025-12-12T18:16:47Z,MPI-node16,naive,openmp,2048,1,1,7,139.509023,134.849727,142.322064,138.564785,0.1231,true,1.0979,report sweep
2025-12-12T18:27:12Z,MPI-node16,naive,openmp,2048,1,2,7,68.789669,68.323541,69.704619,68.995788,0.2497,true,2.2266,report sweep
2025-12-12T18:32:32Z,MPI-node16,naive,openmp,2048,1,4,7,35.480477,35.356046,35.719231,35.510310,0.4842,true,4.3169,report sweep
2025-12-12T18:35:21Z,MPI-node16,naive,openmp,2048,1,8,7,18.717483,18.647494,18.814646,18.727825,0.9179,true,8.1829,report sweep
2025-12-12T18:36:00Z,MPI-node16,strassen,openmp,2048,1,1,7,4.334825,4.322185,4.341475,4.333502,3.9632,true,35.3334,report sweep
2025-12-12T18:36:22Z,MPI-node16,strassen,openmp,2048,1,2,7,2.491908,2.487033,2.499107,2.493084,6.8943,true,61.4645,report sweep
2025-12-12T18:36:35Z,MPI-node16,strassen,openmp,2048,1,4,7,1.383773,1.355213,1.389607,1.377977,12.4152,true,110.6857,report sweep
2025-12-12T18:36:42Z,MPI-node16,strassen,openmp,2048,1,8,7,0.766517,0.762793,0.776983,0.769132,22.4129,true,199.8181,report sweep
2025-12-12T18:37:51Z,MPI-node16,proposed,openmp,2048,1,1,7,7.651139,7.635048,7.688233,7.656024,2.2454,true,20.0184,report sweep
2025-12-12T18:38:27Z,MPI-node16,proposed,openmp,2048,1,2,7,4.034859,3.967386,4.097518,4.028596,4.2579,true,37.9602,report sweep
2025-12-12T18:38:46Z,MPI-node16,proposed,openmp,2048,1,4,7,2.046084,2.030777,2.068443,2.045673,8.3965,true,74.8571,report sweep
2025-12-12T18:38:56Z,MPI-node16,proposed,openmp,2048,1,8,7,1.104014,1.099298,1.106423,1.103803,15.5613,true,138.7337,report sweep
